"donor_id","infection","hpi","condition","cell_type","n_cells","EA_release_score","EA_recycle_score","EA_proxy","FLT1_expr","PGF_expr","FLT1_minus_PGF","Angio_stress_score"
"Hrv136","Lm","24h","Lm_24h","PV",54,0.0961956543686949,0.169795593619347,0.149331124945779,3.08186883175815,0.449153671662013,1.19159715726702,0.820388387277644
"Hrv136","Lm","24h","Lm_24h","VCT",352,0.094688128408355,0.222103836417029,-0.224447263067137,2.18331648807295,0.800044693391431,0.0582629382869726,0.600843687411761
"Hrv136","Lm","24h","Lm_24h","VCT_CCC",172,0.0951792753568684,0.268314434726571,-0.538423279267849,2.45922594196921,0.53818993694907,0.604629645438555,0.745475659054082
"Hrv136","Lm","24h","Lm_24h","VCT_fusing",590,0.123417194692765,0.251298319285704,-0.169781843283347,2.16507605619855,1.35512433360189,-0.670053822380964,0.820373921663687
"Hrv136","Lm","24h","Lm_24h","VCT_p",103,0.0967449505955077,0.251801907191577,-0.410727037039115,1.52289801184992,0.612022804910118,-0.200743313321025,0.50877172274621
"Hrv136","Lm","24h","Lm_24h","iEVT",37,0.0981044761232428,0.161168653658918,0.225758050566529,2.79853679199476,1.73077406029443,-0.673006740768632,0.803154262969393
"Hrv136","Lm","48h","Lm_48h","EVT_1",17,0.0836202201305651,0.19361877458937,-0.126754088020443,1.87053614854813,1.86789147292866,-1.55351988644657,0.68835039555776
"Hrv136","Lm","48h","Lm_48h","EVT_2",162,0.06050300485466,0.142916899827527,0.0167118670129444,2.67835809189228,1.26107152781369,-0.159594960532327,0.765319884667663
"Hrv136","Lm","48h","Lm_48h","Endo_f",321,0.181230154163122,0.217190636392694,0.579925859623748,3.35248018833707,0.329375649259841,1.55106837797124,0.980198194967889
"Hrv136","Lm","48h","Lm_48h","F",537,0.13361841061197,0.149159176872429,0.624690199588994,1.54580003106394,0.235568831808296,0.301189309751519,0.867941325092869
"Hrv136","Lm","48h","Lm_48h","F_p",49,0.150677252839617,0.197576480313223,0.443022225237901,0.896228698139288,0.151555921046101,-0.0834645029606178,0.618792673176475
"Hrv136","Lm","48h","Lm_48h","HBC",1101,0.120471838348532,0.227079956865549,-0.0291633199560275,0.515491592894891,0.122715201462322,-0.33518500139601,1.0525614948784
"Hrv136","Lm","48h","Lm_48h","HBC_p",5,0.166756338874499,0.171524776220322,0.765654644952254,0.249744951725006,0,-0.378836978162946,0.762539894240243
"Hrv136","Lm","48h","Lm_48h","PAMM1",141,0.118806458040896,0.216437325114054,0.0293270309855922,0.554626465266478,0.107267154869458,-0.285611457441764,0.962702905772426
"Hrv136","Lm","48h","Lm_48h","PV",406,0.0808400989973486,0.147302498686783,0.167570102673789,2.63134948314704,0.449914318917714,0.848835073704242,0.841919555843275
"Hrv136","Lm","48h","Lm_48h","VCT",130,0.10738861737534,0.206359267372351,-0.00290290569559128,2.40505953476979,0.774326022198567,0.259590738909307,0.595339136275944
"Hrv136","Lm","48h","Lm_48h","VCT_CCC",153,0.0797550302071899,0.201701522993496,-0.216850524565478,2.16282559609881,0.721609995450849,0.143676039709623,0.69701673822994
"Hrv136","Lm","48h","Lm_48h","VCT_fusing",469,0.129631356553948,0.226725555168413,0.0548298201430739,2.45366882814019,1.2350833085872,-0.296602612919894,0.789421474986048
"Hrv136","Lm","48h","Lm_48h","VCT_p",11,0.1118398190222,0.256050853702155,-0.305601470457917,1.73873968016018,0.667581861669367,-0.108510352345821,0.490625561106128
"Hrv136","Lm","48h","Lm_48h","iEVT",12,0.0938140588502089,0.14917416870594,0.270189460974083,2.89805671572685,1.63673273722331,-0.476460072340846,0.80237945049469
"Hrv136","UI","24h","UI_24h","EVT_1",25,0.112809530446927,0.20553098076582,0.0510682541959563,1.52641135275364,2.10394608974457,-2.11842860961106,0.659529476144484
"Hrv136","UI","24h","UI_24h","EVT_2",276,0.0625236954962934,0.130209802641817,0.122243382876771,2.75010791388543,0.694352656386901,0.624297888478304,0.715593913816857
"Hrv136","UI","24h","UI_24h","Endo_f",206,0.203284295643514,0.233453724800962,0.664246715411046,3.41246626041468,0.309964978289836,1.62156107202944,0.915146547613792
"Hrv136","UI","24h","UI_24h","F",432,0.13929481126575,0.151646876997418,0.658091960870529,1.59205668957697,0.206916762308942,0.373161490790647,0.827939590399779
"Hrv136","UI","24h","UI_24h","F_p",37,0.152617797322638,0.144486263958184,0.826043072901345,1.4989029362395,0.096978154134106,0.444000191045492,0.80593320914332
"Hrv136","UI","24h","UI_24h","F_sm",6,0.0278461707962884,0.125365442037582,-0.153134214032602,1.24283781647682,0.068095400929451,0.286915230471135,0.598159472857203
"Hrv136","UI","24h","UI_24h","HBC",641,0.152375198927821,0.270046253751109,-0.0411108735842689,0.305248447587821,0.0933382010404108,-0.456871299404143,0.868324545595039
"Hrv136","UI","24h","UI_24h","PAMM1",121,0.149522719427574,0.235003751343932,0.17490304372154,0.299285120954198,0.122951908545061,-0.499513043387459,0.894861368574598
"Hrv136","UI","24h","UI_24h","PV",125,0.105596086045106,0.165527147746086,0.26243343421617,2.76933325767517,0.413986889004707,0.999759904557355,0.714068376072815
"Hrv136","UI","24h","UI_24h","VCT",361,0.090363986274212,0.258245333467824,-0.511929197371981,1.84757939897416,0.680723031926023,-0.0428547924672539,0.518190664734926
"Hrv136","UI","24h","UI_24h","VCT_CCC",91,0.0796422402991917,0.219480771710584,-0.340337578964132,2.46805805655626,0.441110189799424,0.736287663232761,0.681100779346057
"Hrv136","UI","24h","UI_24h","VCT_fusing",570,0.123791519515434,0.258391227910393,-0.215312728269019,2.0779510593728,1.24808171028108,-0.598369061663569,0.772179953661516
"Hrv136","UI","24h","UI_24h","VCT_p",132,0.0885526485778768,0.230541757426479,-0.337204008073795,1.56041305816986,0.709762966542533,-0.298090479457168,0.504463788900057
"Hrv136","UI","24h","UI_24h","iEVT",68,0.0989795792117423,0.174560223147273,0.141293800668518,2.58832117476884,1.83073033480083,-0.9611453528983,0.733245393480448
"Hrv136","UI","48h","UI_48h","EVT_1",11,0.0987532355568626,0.205154619975524,-0.0714889768627174,2.2432894544168,2.08118630539287,-1.54527901843798,0.738203944130377
"Hrv136","UI","48h","UI_48h","EVT_2",125,0.0477939877361059,0.135542573058605,-0.0456402841295638,2.62033595228195,0.914781747937202,0.242118899636066,0.729423630239708
"Hrv136","UI","48h","UI_48h","Endo_f",200,0.194210757911205,0.205893275842071,0.77332699860959,3.32960989505053,0.241498993709683,1.64682971755931,0.911214472832424
"Hrv136","UI","48h","UI_48h","F",409,0.141206917250506,0.137825076161795,0.770335987769913,1.49033928194372,0.237741419804125,0.256317964991221,0.771113165318862
"Hrv136","UI","48h","UI_48h","F_p",21,0.177677916037658,0.178820534405254,0.81263361681529,1.07768032380513,0.28051554943834,-0.111799889701416,0.580441299648512
"Hrv136","UI","48h","UI_48h","HBC",430,0.138444347748923,0.242557999013468,0.0242250385866075,0.415472576680572,0.0906539876100629,-0.369795595590362,0.930904046993121
"Hrv136","UI","48h","UI_48h","HBC_p",4,0.143468419710795,0.141324062645435,0.766366411401038,0.122883155941963,0.0716755241155624,-0.56733788343405,0.74546854197979
"Hrv136","UI","48h","UI_48h","PAMM1",98,0.10592560840099,0.22218855643759,-0.124978169561614,0.490711514134796,0.07072058350456,-0.287058590129815,0.868598646818288
"Hrv136","UI","48h","UI_48h","PV",281,0.0983325957916103,0.167975457633093,0.180896430617759,2.40463607294279,0.481950244233277,0.635605200259993,0.697646800839604
"Hrv136","UI","48h","UI_48h","VCT",107,0.0839029529894995,0.220200884801762,-0.307363309750857,2.02705216936976,0.679316340205825,0.0951114747653861,0.533837804538465
"Hrv136","UI","48h","UI_48h","VCT_CCC",119,0.0655774782289143,0.168079491648353,-0.111454974864775,2.74441776405863,0.714261973605436,0.59435453447332,0.754131688867189
"Hrv136","UI","48h","UI_48h","VCT_fusing",254,0.110177712923214,0.183584027570181,0.178830424925917,2.83078521308232,0.984487537499957,0.312051780498022,0.840279079677225
"Hrv136","UI","48h","UI_48h","VCT_p",13,0.112202950395071,0.269517035667713,-0.395138064985324,1.56882053613663,0.503182134949244,-0.0258087020826943,0.427312521489112
"Hrv136","UI","48h","UI_48h","iEVT",4,0.0969217562427123,0.184425284713507,0.0550107146950853,4.1168771982193,1.74187713861465,0.312850483099676,0.880105711519718
"Hrv168","Pf","24h","Pf_24h","EVT_1",30,0.0972002582417594,0.211256480465333,-0.127352148944649,1.17635988170902,2.18613207737605,-2.48977932424472,0.660829149461573
"Hrv168","Pf","24h","Pf_24h","EVT_2",79,0.035086818510973,0.119428252607961,-0.0477653861080612,2.66649443741086,0.875665235368511,0.327486061663317,0.681575375725305
"Hrv168","Pf","24h","Pf_24h","Endo_f",130,0.171255288091608,0.218129069793683,0.484649835300944,2.91849863941853,0.326139285358099,1.22599737852914,1.00368429981991
"Hrv168","Pf","24h","Pf_24h","F",1174,0.0941610892315452,0.122643105516899,0.456054102921573,1.56140392019812,0.130958749549352,0.447677461626679,1.14130603869025
"Hrv168","Pf","24h","Pf_24h","F_p",179,0.101957955180877,0.151720517107894,0.325156500389002,1.11222638822468,0.0840858346340377,0.167245566309245,1.02472499949175
"Hrv168","Pf","24h","Pf_24h","F_sm",286,0.0585573992772258,0.112523968392736,0.208768813529481,1.04954427970456,0.23779869110851,-0.0781614581649953,0.838232694318393
"Hrv168","Pf","24h","Pf_24h","HBC",289,0.0871483924892122,0.147457330026841,0.222669253770398,0.567055923716007,0.0790659504778245,-0.23988235660802,1.29284994119297
"Hrv168","Pf","24h","Pf_24h","HBC_p",3,0.126278187665674,0.144723981618881,0.589891088822742,0,0,-0.568304046458217,0.957369598249594
"Hrv168","Pf","24h","Pf_24h","PAMM1",1004,0.0703725224437506,0.124660094592913,0.230357731813222,0.43460817830971,0.0405689698024337,-0.290810863904805,1.47230153871243
"Hrv168","Pf","24h","Pf_24h","PV",171,0.0648456876098994,0.160153044158952,-0.0633644576939139,2.86267185002043,0.236740132260044,1.29871623302809,1.05227366565363
"Hrv168","Pf","24h","Pf_24h","VCT",245,0.0729733761881484,0.231269449165889,-0.480926963234909,1.49490883672724,1.09693331323108,-0.846136667911932,0.571759265726405
"Hrv168","Pf","24h","Pf_24h","VCT_CCC",518,0.0546800619449126,0.192210824172009,-0.374722863292062,2.18932913721298,0.553517198211668,0.380145823991101,0.621114145640759
"Hrv168","Pf","24h","Pf_24h","VCT_fusing",2230,0.0813745270453961,0.239877976239596,-0.465432351826294,2.25847072829179,1.42787153654703,-0.692838295570987,0.764874929660295
"Hrv168","Pf","24h","Pf_24h","VCT_p",559,0.0648001638520453,0.22332534936385,-0.498969426155284,1.23061595739853,0.832151674520564,-0.705822887153237,0.52238658460325
"Hrv168","Pf","24h","Pf_24h","iEVT",215,0.0720985812214456,0.163530005739872,-0.0220526161583557,3.09049270776815,1.26850253496059,0.143502836995549,0.789432834008356
"Hrv168","UI","24h","UI_24h","EVT_1",236,0.0889022047552517,0.226353021035508,-0.305235160986518,1.13938952196326,2.08249449540498,-2.38442798586159,0.597110169351137
"Hrv168","UI","24h","UI_24h","EVT_2",318,0.0297200473638513,0.117898956419162,-0.0850128958950877,2.97960986168879,0.778073338311423,0.690645470691199,0.686651185775797
"Hrv168","UI","24h","UI_24h","Endo_f",59,0.165639749649218,0.184565940600331,0.665871363992224,2.86978211847402,0.238702229524063,1.30158484106504,0.844454033070269
"Hrv168","UI","24h","UI_24h","F",413,0.141456196434898,0.13003428232006,0.826226915373052,1.52777810001489,0.214614321078573,0.314489013696676,0.972397413296771
"Hrv168","UI","24h","UI_24h","F_p",61,0.142888071066369,0.16391415835404,0.605574100424611,1.28990460126126,0.174012517098521,0.186289331082662,0.841841899129002
"Hrv168","UI","24h","UI_24h","F_sm",1,0.0646253327528636,0,1.03798223012254,2.62386655807495,0.387751996517181,0.923171344341689,1.09697679536683
"Hrv168","UI","24h","UI_24h","HBC",386,0.112007208927719,0.137372713261935,0.513473183993116,0.468613736910524,0.15019373943151,-0.406117920966541,1.24317237104446
"Hrv168","UI","24h","UI_24h","HBC_p",2,0.173796872297923,0.172370386123657,0.82251444830337,0,0.574099361896515,-1.30726435537584,0.827060388667243
"Hrv168","UI","24h","UI_24h","PAMM1",346,0.0871963335455957,0.138236467531651,0.286619440901685,0.301701230120797,0.17430706197299,-0.563782610492466,1.32691011687665
"Hrv168","UI","24h","UI_24h","PV",81,0.0818517802306163,0.181253026223477,-0.0573106225024186,2.48692159189118,0.449808231474441,0.73940252751022,0.812154057795409
"Hrv168","UI","24h","UI_24h","VCT",413,0.0465606102528978,0.230288076909489,-0.709331873921402,1.26187134586437,1.11050180333146,-1.04039362932033,0.506207943527045
"Hrv168","UI","24h","UI_24h","VCT_CCC",420,0.039540537026903,0.176065753776403,-0.39829256917379,1.97189797418458,0.707268812436433,0.0172897433789191,0.597131641639941
"Hrv168","UI","24h","UI_24h","VCT_fusing",4564,0.0691648717103632,0.240934684543032,-0.581420595737434,1.76125884751849,1.70768727439861,-1.43021310777279,0.718382836385446
"Hrv168","UI","24h","UI_24h","VCT_p",1012,0.0541048717067843,0.246481838040496,-0.753721919034172,0.912630267610604,0.906859245254353,-1.04322119320796,0.447539671493525
"Hrv168","UI","24h","UI_24h","iEVT",345,0.084217864782482,0.18188155354797,-0.0405742044413436,2.40847902267739,1.89743574680626,-1.18344204228765,0.728697854434728
"Hrv232","Pf","24h","Pf_24h","EVT_1",14,0.0741333925120887,0.217991017124483,-0.379122471648534,1.17315029406122,2.25409848349435,-2.57969819705077,0.675495382094262
"Hrv232","Pf","24h","Pf_24h","Endo_f",793,0.148899145299094,0.197982658627167,0.42439267233553,1.26704349249489,1.85831833101837,-1.99903269542545,1.02907245056517
"Hrv232","Pf","24h","Pf_24h","F",152,0.0907614749219073,0.196862335179589,-0.0855172097428894,0.704359823837876,0.106870493116347,-0.171506838757123,1.10163952389914
"Hrv232","Pf","24h","Pf_24h","F_p",6,0.0728347106940216,0.201490739484628,-0.277013380827006,0.555105457703272,0.105995984127124,-0.283611867716457,0.952844083841358
"Hrv232","Pf","24h","Pf_24h","F_sm",6,0.0470818384653992,0.229219183822473,-0.697327426353343,0.431497832139333,0.057218757768472,-0.314601519610298,1.00012067705393
"Hrv232","Pf","24h","Pf_24h","HBC",131,0.147120502263156,0.219369160480627,0.261223030409535,0.0340503968924056,0.135385597252664,-0.716735509693627,1.28075495962716
"Hrv232","Pf","24h","Pf_24h","PAMM1",1,0.247528870900472,0,2.66646118299445,0,0,-0.568304046458217,1.318283532347
"Hrv232","Pf","24h","Pf_24h","PV",321,0.051752061154674,0.205844217761655,-0.494713940269056,1.13027929363778,0.0992826268401844,0.161380491617241,0.951933921849033
"Hrv232","Pf","24h","Pf_24h","VCT",230,0.0749404620433199,0.285859429360084,-0.839488288779433,1.13602786669913,1.03933375759617,-1.04425882671769,0.509653911030394
"Hrv232","Pf","24h","Pf_24h","VCT_CCC",45,0.0616819394683396,0.275738175113996,-0.88780912510529,0.487711139851146,0.275800949831804,-0.553306964682661,0.539370314493066
"Hrv232","Pf","24h","Pf_24h","VCT_fusing",403,0.0988094157133347,0.279710995844073,-0.584614304794477,1.41341688282437,2.17926442989197,-2.3010980792243,0.745472383764313
"Hrv232","Pf","24h","Pf_24h","VCT_p",259,0.069788969932136,0.249105457124448,-0.632153127941599,0.510786105882247,0.428410585063535,-0.732235023271727,0.397254707894282
"Hrv232","Pf","24h","Pf_24h","iEVT",15,0.0981079786188073,0.189705540935198,0.0291960717695506,1.66273061037064,2.30605940818787,-2.27516414861512,0.778087781156812
"Hrv232","Pf","48h","Pf_48h","EVT_2",23,0.113077325989371,0.250858035618844,-0.258809558229208,0.559162985209538,1.79376895013063,-2.45297507486884,0.724868184429888
"Hrv232","Pf","48h","Pf_48h","Endo_f",297,0.13054207492072,0.228438524555678,0.0511375887001194,1.15582495185261,1.5856846430988,-1.73248337741366,1.09803778527124
"Hrv232","Pf","48h","Pf_48h","F",15,0.122585834562778,0.207902100384235,0.121776578965598,0.899382102489471,0.0365181222558022,0.0670003716825737,1.06946230803927
"Hrv232","Pf","48h","Pf_48h","F_p",32,0.0625497012127501,0.235899435030296,-0.605630385382857,0.573624707292765,0.0293309771222994,-0.17088190864004,0.917897702103281
"Hrv232","Pf","48h","Pf_48h","HBC",2,0.0745922277371089,0.153678891062737,0.0680147369675899,0,0,-0.568304046458217,1.2366452727999
"Hrv232","Pf","48h","Pf_48h","PAMM1",29,0.141457119121634,0.191584823665948,0.402207958104373,0.145905146824902,0.145371957585729,-0.644731860582054,1.4077556237138
"Hrv232","Pf","48h","Pf_48h","PV",5,0.0469327787558238,0.181392323970795,-0.36917107146209,1.22630221843719,0,0.362020609021171,1.01788177745683
"Hrv232","Pf","48h","Pf_48h","VCT",15,0.110138994041416,0.322660394708316,-0.779623813121365,0.93777707417806,1.62036258180936,-1.94253991770253,0.632594329526737
"Hrv232","Pf","48h","Pf_48h","VCT_CCC",158,0.0699646024559998,0.269821931692901,-0.773307028496424,0.22629672498737,0.257077591705926,-0.727526938971156,0.443758560560987
"Hrv232","Pf","48h","Pf_48h","VCT_fusing",154,0.136732734130994,0.313551564180812,-0.480095294246127,1.13456737104948,2.05280418432765,-2.34986995926963,0.778779733685884
"Hrv232","Pf","48h","Pf_48h","VCT_p",7,0.117528956560862,0.325425594193595,-0.732877096913553,0.607915848493576,0.74092184645789,-1.06080169479138,0.478223190205742
"Hrv232","Pf","48h","Pf_48h","iEVT",3,0.158258263228668,0.218158525973558,0.368728089973044,1.32818993926048,0.657438293099403,-0.406914284055547,0.657505777620134
"Hrv232","UI","24h","UI_24h","EVT_1",2,0.148604832589626,0.231039763987064,0.194038914471363,0.084702841937542,1.6703514456749,-2.65406194982381,0.536601060735328
"Hrv232","UI","24h","UI_24h","Endo_f",907,0.154142250002624,0.208213919231949,0.400590510300317,1.28236158548668,1.87750491225535,-2.01210802906352,0.932753352001532
"Hrv232","UI","24h","UI_24h","F",181,0.0826675252539567,0.222317140215998,-0.33294199477703,0.857315001566766,0.0496699905527231,0.0181578744589543,1.04604426724358
"Hrv232","UI","24h","UI_24h","F_p",23,0.0520673820182033,0.201061860633933,-0.458960400560381,0.558662534407947,0.0191316060397936,-0.169104576697668,0.992118318999036
"Hrv232","UI","24h","UI_24h","F_sm",34,0.0228541595313479,0.249267906344989,-1.05115564692716,0.572931499603917,0.0450323537430342,-0.191618059606303,0.87595797178312
"Hrv232","UI","24h","UI_24h","HBC",211,0.169163303234943,0.223075744368454,0.43194579638962,0.0419748959383128,0.0494729338381528,-0.60013992095552,1.05984587876597
"Hrv232","UI","24h","UI_24h","PAMM1",1,0.0951159000396729,0.381766283512116,-1.32056745173833,0,0,-0.568304046458217,0.507517112152917
"Hrv232","UI","24h","UI_24h","PV",512,0.0461639521236066,0.214885954395868,-0.606756917166852,1.19352334196446,0.0600348817824852,0.259878401289884,0.869057188672221
"Hrv232","UI","24h","UI_24h","VCT",126,0.0718734098805322,0.261591483120407,-0.699611695019021,1.1211342067709,1.11554711613627,-1.15365691448813,0.487121416821806
"Hrv232","UI","24h","UI_24h","VCT_CCC",35,0.0617570212909154,0.265465907837663,-0.816374069193036,0.898082650985037,0.12920958080462,-0.0532946005244781,0.533394880957749
"Hrv232","UI","24h","UI_24h","VCT_fusing",263,0.0906383198283433,0.273855054061222,-0.617023430875007,1.31711999794376,2.20135080089134,-2.40258175550074,0.715512941241879
"Hrv232","UI","24h","UI_24h","VCT_p",120,0.0698224278425591,0.253788470091919,-0.664116930197248,0.571052185197671,0.331420821323991,-0.561672850983344,0.360996654875843
"Hrv232","UI","24h","UI_24h","iEVT",18,0.0886288297673066,0.24165579047468,-0.413091295516381,1.16138741539584,1.80059932875964,-2.00489400811216,0.653129707489695
"Hrv232","UI","48h","UI_48h","EVT_1",2,0.150164101272821,0.274488811194897,-0.0914025236327014,0.143336579203606,2.22606641054153,-3.32487648635338,0.690381854240383
"Hrv232","UI","48h","UI_48h","EVT_2",13,0.122080150705117,0.233432042942597,-0.0586038224976289,0.976325593315638,1.68003952675141,-1.99010942704028,0.72194512839337
"Hrv232","UI","48h","UI_48h","Endo_f",1030,0.128772708313075,0.218998230533692,0.100419087233135,1.11616180436414,1.4706815987102,-1.61454568197335,1.03480383457148
"Hrv232","UI","48h","UI_48h","F",22,0.089520089892727,0.222526210885156,-0.273370593134256,1.01095174523917,0.0369747833094814,0.151054016899428,0.970132647977247
"Hrv232","UI","48h","UI_48h","F_p",12,0.0453335701798399,0.222198193147778,-0.664524875890665,0.748043843855461,0.0500204165776571,-0.0651908967549061,0.865553281092573
"Hrv232","UI","48h","UI_48h","HBC",34,0.132430342774765,0.247147691337501,-0.0609393659811861,0.0795610468177234,0.15225282749709,-0.70392010824316,1.11917828054739
"Hrv232","UI","48h","UI_48h","PAMM1",168,0.128207383566492,0.198122547628979,0.239200169270493,0.102047634931902,0.104182684306233,-0.624986651728374,1.37928569022262
"Hrv232","UI","48h","UI_48h","PV",18,0.062344871668352,0.2224630066918,-0.514889328253821,1.23598294125663,0.134830451673932,0.195815845459199,0.849624377394479
"Hrv232","UI","48h","UI_48h","VCT",32,0.079725828662049,0.279346402757801,-0.752013026188323,1.01414802484214,1.08629747648956,-1.1971720533115,0.557243344577728
"Hrv232","UI","48h","UI_48h","VCT_CCC",190,0.0648965980857611,0.263299872726202,-0.773498884339265,0.32283574707414,0.289515239784592,-0.696040948065452,0.416082467851614
"Hrv232","UI","48h","UI_48h","VCT_fusing",226,0.120205377975814,0.307895696707136,-0.588282590104192,1.28608186351778,1.97561803278802,-2.1355733931877,0.760617353368254
"Hrv232","UI","48h","UI_48h","VCT_p",21,0.127132999459429,0.270566102755921,-0.26943571025126,0.907269773029146,0.383487790822983,-0.373622742715538,0.444604268094816
"Hrv236","Lm","24h","Lm_24h","EVT_1",66,0.140753702984916,0.225588265016223,0.161692360819371,1.34627151240905,1.94493964856321,-2.05042285684322,0.670582097249501
"Hrv236","Lm","24h","Lm_24h","EVT_2",101,0.0529896185146307,0.17846253437571,-0.295060506058646,2.43638141438513,0.672306215409005,0.414669111620989,0.760327778767157
"Hrv236","Lm","24h","Lm_24h","Endo_f",2643,0.153359208469779,0.222870743671602,0.292646539957768,2.48279730889367,0.393762916777561,0.808413210812397,0.902352625398927
"Hrv236","Lm","24h","Lm_24h","F",895,0.11416095418637,0.188753259028802,0.178683857888154,1.93086228883466,0.0654907882213593,0.812232218718776,1.09587963607106
"Hrv236","Lm","24h","Lm_24h","F_p",55,0.116378397652597,0.20609510270032,0.0789573243457598,2.31125309467316,0.0985610777681524,1.05824584756002,1.05466864020019
"Hrv236","Lm","24h","Lm_24h","F_sm",15,0.111468431684706,0.246443645954132,-0.24272320056762,0.666724995772044,0.107959787050883,-0.201460309290747,0.797252193802879
"Hrv236","Lm","24h","Lm_24h","HBC",2917,0.116723479936565,0.275654662805835,-0.397172258025766,0.327329708925452,0.0463586966489577,-0.379649172428383,0.999848243473612
"Hrv236","Lm","24h","Lm_24h","HBC_p",1,0.172084709008535,0.252519750595093,0.255114102965719,0,0,-0.568304046458217,0.671468113149915
"Hrv236","Lm","24h","Lm_24h","PAMM1",914,0.145027652784997,0.202997122356093,0.355377807722856,0.557176041948717,0.0804346011425786,-0.249139330717734,1.32008130991643
"Hrv236","Lm","24h","Lm_24h","PV",1927,0.0738460336423749,0.202330026214582,-0.273791003064593,2.6183124212756,0.178038622950048,1.18889334786257,0.795931941566222
"Hrv236","Lm","24h","Lm_24h","VCT",306,0.115218912780869,0.26360510490299,-0.327557669741427,2.24411385725526,0.644557175780433,0.304524400684113,0.590654030184842
"Hrv236","Lm","24h","Lm_24h","VCT_CCC",89,0.09796937306722,0.29099747069766,-0.669847144623366,1.92479037903668,0.325204539834783,0.473331494418399,0.653827891662645
"Hrv236","Lm","24h","Lm_24h","VCT_fusing",727,0.148971344860581,0.266183159706353,-0.0448038384074911,1.77534746307946,1.03403282046646,-0.552420801392218,0.705685884745762
"Hrv236","Lm","24h","Lm_24h","VCT_p",50,0.102738122840722,0.249078376829624,-0.338604272668028,1.18569819271564,0.56707306265831,-0.398699625876533,0.486864834065948
"Hrv236","Lm","24h","Lm_24h","iEVT",152,0.115834327970158,0.213895382085129,0.0203763871405777,2.4275027989949,1.77565087534879,-1.01225264088067,0.75019190860282
"Hrv236","Lm","48h","Lm_48h","EVT_1",5,0.0943737049897512,0.165976061820984,0.159422520968242,1.9594170153141,2.43087563514709,-2.21074432571581,0.765261362280164
"Hrv236","Lm","48h","Lm_48h","EVT_2",60,0.100240524444315,0.194910626659791,0.0123248619744879,3.01474319001039,1.78686040739218,-0.581175789831137,0.836577860124054
"Hrv236","Lm","48h","Lm_48h","Endo_f",2439,0.200299666885699,0.225302330682809,0.693828798858004,2.83791384977633,0.592370820050359,0.8221785776523,0.920162561728853
"Hrv236","Lm","48h","Lm_48h","F",343,0.175511234486068,0.179023788100429,0.791942366748068,1.84427849500937,0.139901868195297,0.650766796519451,0.953828736214973
"Hrv236","Lm","48h","Lm_48h","F_p",13,0.198562311056333,0.242957802460744,0.556730156131712,1.59417207653706,0.151205413616621,0.44647598207366,0.835677984979126
"Hrv236","Lm","48h","Lm_48h","HBC",1710,0.152569741058594,0.281878780572735,-0.120894103859152,0.465419912983102,0.0803292892742575,-0.318613851751968,0.989693818378294
"Hrv236","Lm","48h","Lm_48h","HBC_p",5,0.186404103040695,0.249958451390266,0.400251635230832,0.53858482837677,0.122051072120667,-0.316810653920971,0.839539393569742
"Hrv236","Lm","48h","Lm_48h","PAMM1",594,0.170375074392684,0.255836748896223,0.217041299070529,0.656093303201977,0.105010389428749,-0.205729600432931,1.11809263204929
"Hrv236","Lm","48h","Lm_48h","PV",889,0.116323896258075,0.171800293807774,0.314732071077346,2.30104201609694,0.323474088371538,0.760999252852541,0.725169278004823
"Hrv236","Lm","48h","Lm_48h","VCT",189,0.124898920857349,0.223397388604898,0.0356226852303805,2.3183788991479,0.937463227639753,-0.0161532690709685,0.593415699831618
"Hrv236","Lm","48h","Lm_48h","VCT_CCC",67,0.11586660454374,0.208232849880831,0.05967345084404,1.37774931961921,0.61445384861818,-0.313988394686661,0.601486398578326
"Hrv236","Lm","48h","Lm_48h","VCT_fusing",548,0.167254054377313,0.226697101237348,0.389998976702635,2.74257722219629,1.36192226744372,-0.240687106240969,0.828030692479487
"Hrv236","Lm","48h","Lm_48h","VCT_p",7,0.128549648537522,0.302995416096279,-0.480231029838006,1.77109118870326,0.544995446290289,0.0738217484892409,0.488950815279873
"Hrv236","Lm","48h","Lm_48h","iEVT",76,0.112865262436109,0.157929347573142,0.379496362400914,3.50635010160898,1.41406227324746,0.271630494175539,0.774051009509292
"Hrv236","Pf","24h","Pf_24h","EVT_2",3,0.151811013619105,0.170677820841471,0.638423913273549,1.49274043242137,0,0.564151891102076,1.11493366247132
"Hrv236","Pf","24h","Pf_24h","Endo_f",1448,0.115462472525118,0.19870572650589,0.121708470555837,1.99315603073295,0.625027732254721,0.139274800440629,1.33221626295263
"Hrv236","Pf","24h","Pf_24h","F",1951,0.100717311735522,0.19251935401982,0.0330436212113754,1.79766062016612,0.0741542317526943,0.700028530304431,1.44666493912748
"Hrv236","Pf","24h","Pf_24h","F_p",88,0.130785066634417,0.213524255325848,0.156046793582285,1.92517201568593,0.0508808100765402,0.826720782160817,1.43828253698378
"Hrv236","Pf","24h","Pf_24h","F_sm",78,0.0587532596710401,0.174094629822633,-0.213653127795185,1.14375853423889,0.0477168422478896,0.237980059346217,1.18155098744692
"Hrv236","Pf","24h","Pf_24h","HBC",3208,0.206696403897209,0.24529207327921,0.613070931719394,0.25797020556159,0.0481136454747725,-0.434527128861612,1.5277979971906
